donationnumber,itemnumber,itemdescription,donationreason,pack,size_,sizeuom,packagingtype,unitofmeasure,quantity,quantityperpallet,totalpallets,grossweight,totalgrossweight,netweight,storagerequirement,manufacturedate,expirationdate,shelflife,extension,usebydate,status,magrefnumber
WD18010138,CMPCSTMT,TOMT SP 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,775.0,30.0,25.8333333333333,30.0,23250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,16000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,23000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,20000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,21000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,22000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,24000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,25000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,26000
WD18020051,Chk636T345,LRG WNG Bulk,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,1.0,1.0,1.0,500.0,500.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,27000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,28000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,29000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,30000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,31000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,32000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,33000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,34000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,35000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,36000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,37000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,38000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,39000
WD18020051,Chk636T345,LRG WNG Bulk,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,1.0,1.0,1.0,500.0,500.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,40000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,41000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,42000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,43000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,44000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,45000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,46000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,47000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,48000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,49000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,50000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,51000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,52000
WD18020051,Chk636T345,LRG WNG Bulk,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,1.0,1.0,1.0,500.0,500.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,53000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,54000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,55000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,56000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,57000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,58000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,59000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,60000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,61000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,62000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,63000
